date,time,value
2024-04-22,20:21:41,82
2024-04-22,20:21:42,77
2024-04-22,20:21:43,75
2024-04-22,20:21:44,76
2024-04-22,20:21:46,75
2024-04-22,20:21:48,76
2024-04-22,20:21:49,75
2024-04-22,20:21:50,74
2024-04-22,20:21:51,75
2024-04-22,20:21:52,77
2024-04-22,20:21:53,81
2024-04-22,20:21:53,84
2024-04-22,20:21:54,86
2024-04-22,20:21:55,87
2024-04-22,20:21:59,83
2024-04-22,20:22:00,79
2024-04-22,20:22:01,77
2024-04-22,20:22:02,76
2024-04-22,20:22:03,75
2024-04-22,20:22:07,76
2024-04-22,20:22:08,77
2024-04-22,20:22:10,76
2024-04-22,20:22:10,77
2024-04-22,20:22:12,76
2024-04-22,20:22:13,75
2024-04-22,20:22:14,74
2024-04-22,20:22:18,75
2024-04-22,20:22:18,77
2024-04-22,20:22:19,78
2024-04-22,20:22:19,80
2024-04-22,20:22:20,84
2024-04-22,20:22:21,86
2024-04-22,20:22:21,87
2024-04-22,20:22:22,88
2024-04-22,20:22:23,87
2024-04-22,20:22:24,86
2024-04-22,20:22:25,85
2024-04-22,20:22:25,84
2024-04-22,20:22:26,81
2024-04-22,20:22:27,79
2024-04-22,20:22:28,77
2024-04-22,20:22:29,76
2024-04-22,20:22:30,75
2024-04-22,20:22:31,76
2024-04-22,20:22:31,80
2024-04-22,20:22:32,86
2024-04-22,20:22:32,87
2024-04-22,20:22:33,86
2024-04-22,20:22:34,85
2024-04-22,20:22:35,84
2024-04-22,20:22:36,82
2024-04-22,20:22:37,81
2024-04-22,20:22:38,79
2024-04-22,20:22:38,78
2024-04-22,20:22:39,74
2024-04-22,20:22:40,70
2024-04-22,20:22:41,69
2024-04-22,20:22:43,71
2024-04-22,20:22:44,70
2024-04-22,20:22:46,71
2024-04-22,20:22:49,70
2024-04-22,20:22:49,71
2024-04-22,20:22:53,72
2024-04-22,20:22:53,73
2024-04-22,20:22:56,74
2024-04-22,20:22:57,75
2024-04-22,20:22:57,74
2024-04-22,20:22:58,73
2024-04-22,20:23:02,74
2024-04-22,20:23:03,76
2024-04-22,20:23:04,78
2024-04-22,20:23:05,79
2024-04-22,20:23:06,82
2024-04-22,20:23:06,84
2024-04-22,20:23:07,85
2024-04-22,20:23:07,91
2024-04-22,20:23:08,99
2024-04-22,20:23:08,101
2024-04-22,20:23:09,116
2024-04-22,20:23:09,134
2024-04-22,20:23:10,160
2024-04-22,20:23:11,162
2024-04-22,20:23:11,160
2024-04-22,20:23:12,184
2024-04-22,20:23:13,171
2024-04-22,20:23:13,163
2024-04-22,20:23:14,160
2024-04-22,20:23:14,175
2024-04-22,20:23:15,185
2024-04-22,20:23:15,182
2024-04-22,20:23:20,73
2024-04-22,20:23:21,72
2024-04-22,20:23:22,73
2024-04-22,20:23:24,72
2024-04-22,20:23:28,71
2024-04-22,20:23:30,72
2024-04-22,20:23:31,71
2024-04-22,20:23:34,72
2024-04-22,20:23:35,71
2024-04-22,20:23:36,72
2024-04-22,20:23:37,73
2024-04-22,20:23:39,72
2024-04-22,20:23:40,73
2024-04-22,20:23:41,74
2024-04-22,20:23:42,73
2024-04-22,20:23:43,74
2024-04-22,20:23:44,75
2024-04-22,20:23:45,74
2024-04-22,20:23:46,73
2024-04-22,20:23:46,74
2024-04-22,20:23:47,75
2024-04-22,20:23:48,74
2024-04-22,20:23:49,73
2024-04-22,20:23:51,72
2024-04-22,20:23:52,71
2024-04-22,20:23:54,72
2024-04-22,20:23:56,73
2024-04-22,20:23:57,74
2024-04-22,20:23:59,75
2024-04-22,20:24:00,77
2024-04-22,20:24:01,80
2024-04-22,20:24:02,86
2024-04-22,20:24:02,99
2024-04-22,20:24:03,98
2024-04-22,20:24:04,97
2024-04-22,20:24:05,95
2024-04-22,20:24:06,93
2024-04-22,20:24:06,92
2024-04-22,20:24:08,87
2024-04-22,20:24:09,81
2024-04-22,20:24:10,77
2024-04-22,20:24:10,73
2024-04-22,20:24:11,75
2024-04-22,20:24:12,78
2024-04-22,20:24:12,84
2024-04-22,20:24:13,90
2024-04-22,20:24:13,97
2024-04-22,20:24:14,96
2024-04-22,20:24:15,94
2024-04-22,20:24:16,93
2024-04-22,20:24:18,90
2024-04-22,20:24:19,86
2024-04-22,20:24:19,81
2024-04-22,20:24:20,77
2024-04-22,20:24:21,73
2024-04-22,20:24:23,74
2024-04-22,20:24:24,73
2024-04-22,20:24:27,74
2024-04-22,20:24:28,75
2024-04-22,20:24:29,76
2024-04-22,20:24:29,78
2024-04-22,20:24:32,79
2024-04-22,20:24:32,81
2024-04-22,20:24:33,82
2024-04-22,20:24:34,84
2024-04-22,20:24:34,85
2024-04-22,20:24:35,86
2024-04-22,20:24:36,87
2024-04-22,20:24:37,90
2024-04-22,20:24:38,92
2024-04-22,20:24:39,94
2024-04-22,20:24:39,98
2024-04-22,20:24:40,108
2024-04-22,20:24:40,115
2024-04-22,20:24:41,134
2024-04-22,20:24:41,160
2024-04-22,20:24:42,187
2024-04-22,20:24:42,170
2024-04-22,20:24:43,157
2024-04-22,20:24:44,139
2024-04-22,20:24:44,131
2024-04-22,20:24:46,111
2024-04-22,20:24:46,100
2024-04-22,20:24:47,91
2024-04-22,20:24:48,83
2024-04-22,20:24:49,77
2024-04-22,20:24:50,71
2024-04-22,20:24:52,69
2024-04-22,20:24:53,68
2024-04-22,20:24:53,66
2024-04-22,20:24:54,69
2024-04-22,20:24:55,68
2024-04-22,20:24:56,69
2024-04-22,20:24:58,70
2024-04-22,20:24:59,71
2024-04-22,20:25:00,75
2024-04-22,20:25:00,81
2024-04-22,20:25:01,88
2024-04-22,20:25:01,101
2024-04-22,20:25:02,124
2024-04-22,20:25:02,129
2024-04-22,20:25:03,132
2024-04-22,20:25:04,127
2024-04-22,20:25:05,118
2024-04-22,20:25:06,108
2024-04-22,20:25:06,100
2024-04-22,20:25:07,94
2024-04-22,20:25:08,88
2024-04-22,20:25:09,82
2024-04-22,20:25:09,77
2024-04-22,20:25:10,75
2024-04-22,20:25:13,76
2024-04-22,20:25:15,77
2024-04-22,20:25:16,76
2024-04-22,20:25:20,75
2024-04-22,20:25:21,74
2024-04-22,20:25:21,73
2024-04-22,20:25:24,72
2024-04-22,20:25:28,71
2024-04-22,20:25:33,70
2024-04-22,20:25:38,71
2024-04-22,20:25:39,70
2024-04-22,20:25:42,71
2024-04-22,20:25:43,70
2024-04-22,20:25:44,71
2024-04-22,20:25:47,70
2024-04-22,20:25:49,71
2024-04-22,20:25:50,70
2024-04-22,20:25:54,69
2024-04-22,20:25:55,70
2024-04-22,20:25:55,71
2024-04-22,20:25:57,70
2024-04-22,20:25:59,71
2024-04-22,20:26:00,70
2024-04-22,20:26:01,69
2024-04-22,20:26:03,70
2024-04-22,20:26:04,73
2024-04-22,20:26:04,76
2024-04-22,20:26:05,82
2024-04-22,20:26:05,97
2024-04-22,20:26:06,108
2024-04-22,20:26:06,118
2024-04-22,20:26:07,140
2024-04-22,20:26:07,154
2024-04-22,20:26:08,173
2024-04-22,20:26:08,175
2024-04-22,20:26:09,171
2024-04-22,20:26:09,147
2024-04-22,20:26:10,129
2024-04-22,20:26:11,120
2024-04-22,20:26:11,116
2024-04-22,20:26:12,109
2024-04-22,20:26:13,102
2024-04-22,20:26:14,95
2024-04-22,20:26:14,88
2024-04-22,20:26:15,83
2024-04-22,20:26:16,80
2024-04-22,20:26:16,81
2024-04-22,20:26:17,82
2024-04-22,20:26:18,84
2024-04-22,20:26:19,83
2024-04-22,20:26:19,82
2024-04-22,20:26:22,83
2024-04-22,20:26:22,82
2024-04-22,20:26:23,80
2024-04-22,20:26:24,82
2024-04-22,20:26:24,86
2024-04-22,20:26:25,92
2024-04-22,20:26:25,104
2024-04-22,20:26:26,109
2024-04-22,20:26:26,116
2024-04-22,20:26:27,138
2024-04-22,20:26:27,142
2024-04-22,20:26:28,133
2024-04-22,20:26:29,119
2024-04-22,20:26:30,107
2024-04-22,20:26:31,99
2024-04-22,20:26:32,93
2024-04-22,20:26:32,89
2024-04-22,20:26:33,82
2024-04-22,20:26:34,77
2024-04-22,20:26:35,72
2024-04-22,20:26:36,74
2024-04-22,20:26:37,80
2024-04-22,20:26:37,84
2024-04-22,20:26:38,100
2024-04-22,20:26:38,109
2024-04-22,20:26:39,118
2024-04-22,20:26:39,139
2024-04-22,20:26:40,153
2024-04-22,20:26:40,168
2024-04-22,20:26:41,181
2024-04-22,20:26:41,182
2024-04-22,20:26:42,216
2024-04-22,20:26:42,231
2024-04-22,20:26:43,233
2024-04-22,20:26:43,214
2024-04-22,20:26:44,185
2024-04-22,20:26:44,182
2024-04-22,20:26:45,179
2024-04-22,20:26:45,173
2024-04-22,20:26:46,151
2024-04-22,20:26:47,137
2024-04-22,20:26:48,127
2024-04-22,20:26:49,116
2024-04-22,20:26:50,105
2024-04-22,20:26:51,94
2024-04-22,20:26:52,86
2024-04-22,20:26:53,81
2024-04-22,20:26:53,75
2024-04-22,20:26:54,69
2024-04-22,20:26:56,70
2024-04-22,20:26:58,69
2024-04-22,20:26:58,70
2024-04-22,20:26:59,71
2024-04-22,20:27:00,72
2024-04-22,20:27:04,71
2024-04-22,20:27:07,72
2024-04-22,20:27:08,71
2024-04-22,20:27:13,72
2024-04-22,20:27:15,71
2024-04-22,20:27:18,70
2024-04-22,20:27:20,71
2024-04-22,20:27:21,70
2024-04-22,20:27:23,71
2024-04-22,20:27:23,72
2024-04-22,20:27:24,74
2024-04-22,20:27:25,75
2024-04-22,20:27:26,76
2024-04-22,20:27:26,78
2024-04-22,20:27:27,79
2024-04-22,20:27:29,80
2024-04-22,20:27:29,81
2024-04-22,20:27:31,82
2024-04-22,20:27:32,81
2024-04-22,20:27:32,83
2024-04-22,20:27:33,81
2024-04-22,20:27:34,82
2024-04-22,20:27:34,81
2024-04-22,20:27:35,80
2024-04-22,20:27:37,79
2024-04-22,20:27:38,78
2024-04-22,20:27:39,75
2024-04-22,20:27:40,73
2024-04-22,20:27:41,71
2024-04-22,20:27:42,69
2024-04-22,20:27:44,68
2024-04-22,20:27:45,69
2024-04-22,20:27:46,68
2024-04-22,20:27:46,69
2024-04-22,20:27:47,70
2024-04-22,20:27:48,71
2024-04-22,20:27:53,70
2024-04-22,20:27:55,71
2024-04-22,20:27:57,70
2024-04-22,20:27:58,71
2024-04-22,20:27:59,72
2024-04-22,20:28:02,74
2024-04-22,20:28:03,77
2024-04-22,20:28:03,81
2024-04-22,20:28:05,82
2024-04-22,20:28:06,85
2024-04-22,20:28:07,91
2024-04-22,20:28:07,94
2024-04-22,20:28:08,95
2024-04-22,20:28:09,92
2024-04-22,20:28:09,88
2024-04-22,20:28:10,84
2024-04-22,20:28:11,85
2024-04-22,20:28:12,86
2024-04-22,20:28:13,83
2024-04-22,20:28:14,79
2024-04-22,20:28:15,77
2024-04-22,20:28:16,78
2024-04-22,20:28:16,80
2024-04-22,20:28:17,82
2024-04-22,20:28:17,86
2024-04-22,20:28:18,92
2024-04-22,20:28:19,93
2024-04-22,20:28:20,94
2024-04-22,20:28:20,95
2024-04-22,20:28:22,96
2024-04-22,20:28:22,95
2024-04-22,20:28:23,94
2024-04-22,20:28:24,89
2024-04-22,20:28:25,83
2024-04-22,20:28:25,84
2024-04-22,20:28:26,88
2024-04-22,20:28:27,103
2024-04-22,20:28:28,105
2024-04-22,20:28:28,110
2024-04-22,20:28:29,129
2024-04-22,20:28:29,142
2024-04-22,20:28:30,179
2024-04-22,20:28:30,188
2024-04-22,20:28:31,198
2024-04-22,20:28:31,199
2024-04-22,20:28:32,177
2024-04-22,20:28:32,169
2024-04-22,20:28:33,165
2024-04-22,20:28:33,167
2024-04-22,20:28:34,166
2024-04-22,20:28:34,154
2024-04-22,20:28:35,138
2024-04-22,20:28:36,122
2024-04-22,20:28:37,120
2024-04-22,20:28:38,115
2024-04-22,20:28:38,106
2024-04-22,20:28:39,102
2024-04-22,20:28:39,101
2024-04-22,20:28:40,100
2024-04-22,20:28:40,96
2024-04-22,20:28:41,106
2024-04-22,20:28:41,112
2024-04-22,20:28:42,122
2024-04-22,20:28:42,129
2024-04-22,20:28:43,143
2024-04-22,20:28:44,128
2024-04-22,20:28:45,117
2024-04-22,20:28:45,110
2024-04-22,20:28:46,104
2024-04-22,20:28:47,97
2024-04-22,20:28:48,95
2024-04-22,20:28:49,88
2024-04-22,20:28:49,85
2024-04-22,20:28:50,80
2024-04-22,20:28:51,77
2024-04-22,20:28:51,79
2024-04-22,20:28:52,80
2024-04-22,20:28:53,82
2024-04-22,20:28:53,89
2024-04-22,20:28:54,95
2024-04-22,20:28:54,108
2024-04-22,20:28:55,133
2024-04-22,20:28:55,149
2024-04-22,20:28:56,165
2024-04-22,20:28:56,169
2024-04-22,20:28:57,170
2024-04-22,20:28:57,171
2024-04-22,20:28:58,170
2024-04-22,20:28:58,163
2024-04-22,20:28:59,158
2024-04-22,20:28:59,168
2024-04-22,20:29:00,169
2024-04-22,20:29:00,167
2024-04-22,20:29:01,169
2024-04-22,20:29:01,162
2024-04-22,20:29:02,153
2024-04-22,20:29:02,148
2024-04-22,20:29:03,152
2024-04-22,20:29:03,146
2024-04-22,20:29:04,151
2024-04-22,20:29:05,147
2024-04-22,20:29:05,155
2024-04-22,20:29:06,174
2024-04-22,20:29:06,179
2024-04-22,20:29:07,204
2024-04-22,20:29:07,212
2024-04-22,20:29:08,223
2024-04-22,20:29:08,212
2024-04-22,20:29:09,147
2024-04-22,20:29:10,128
2024-04-22,20:29:11,116
2024-04-22,20:29:12,104
2024-04-22,20:29:13,94
2024-04-22,20:29:14,85
2024-04-22,20:29:15,79
2024-04-22,20:29:15,74
2024-04-22,20:29:16,71
2024-04-22,20:29:17,66
2024-04-22,20:29:18,72
2024-04-22,20:29:18,74
2024-04-22,20:29:22,75
2024-04-22,20:29:23,80
2024-04-22,20:29:24,83
2024-04-22,20:29:25,88
2024-04-22,20:29:25,99
2024-04-22,20:29:26,109
2024-04-22,20:29:26,117
2024-04-22,20:29:27,131
2024-04-22,20:29:27,136
2024-04-22,20:29:28,141
2024-04-22,20:29:29,140
2024-04-22,20:29:29,123
2024-04-22,20:29:30,111
2024-04-22,20:29:31,103
2024-04-22,20:29:32,95
2024-04-22,20:29:32,97
2024-04-22,20:29:33,93
2024-04-22,20:29:34,90
2024-04-22,20:29:34,93
2024-04-22,20:29:35,97
2024-04-22,20:29:35,107
2024-04-22,20:29:36,125
2024-04-22,20:29:36,135
2024-04-22,20:29:37,144
2024-04-22,20:29:37,162
2024-04-22,20:29:38,161
2024-04-22,20:29:38,162
2024-04-22,20:29:39,160
2024-04-22,20:29:40,174
2024-04-22,20:29:40,155
2024-04-22,20:29:41,145
2024-04-22,20:29:41,136
2024-04-22,20:29:42,132
2024-04-22,20:29:42,134
2024-04-22,20:29:43,138
2024-04-22,20:29:43,140
2024-04-22,20:29:44,141
2024-04-22,20:29:44,144
2024-04-22,20:29:45,153
2024-04-22,20:29:45,161
2024-04-22,20:29:46,159
2024-04-22,20:29:46,158
2024-04-22,20:29:47,153
2024-04-22,20:29:47,154
2024-04-22,20:29:48,137
2024-04-22,20:29:48,140
2024-04-22,20:29:49,143
2024-04-22,20:29:50,129
2024-04-22,20:29:50,121
2024-04-22,20:29:51,113
2024-04-22,20:29:52,103
2024-04-22,20:29:53,98
2024-04-22,20:29:54,90
2024-04-22,20:29:54,88
2024-04-22,20:29:55,84
2024-04-22,20:29:56,78
2024-04-22,20:29:57,72
2024-04-22,20:29:58,71
2024-04-22,20:30:00,70
2024-04-22,20:30:01,69
2024-04-22,20:30:02,70
2024-04-22,20:30:03,73
2024-04-22,20:30:03,86
2024-04-22,20:30:04,94
2024-04-22,20:30:04,116
2024-04-22,20:30:05,147
2024-04-22,20:30:05,171
2024-04-22,20:30:06,168
2024-04-22,20:30:07,151
2024-04-22,20:30:07,133
2024-04-22,20:30:08,118
2024-04-22,20:30:09,106
2024-04-22,20:30:10,96
2024-04-22,20:30:11,87
2024-04-22,20:30:12,82
2024-04-22,20:30:12,76
2024-04-22,20:30:13,71
2024-04-22,20:30:14,70
2024-04-22,20:30:16,71
2024-04-22,20:30:21,73
2024-04-22,20:30:21,77
2024-04-22,20:30:22,83
2024-04-22,20:30:22,98
2024-04-22,20:30:23,121
2024-04-22,20:30:23,135
2024-04-22,20:30:24,145
2024-04-22,20:30:24,143
2024-04-22,20:30:25,139
2024-04-22,20:30:26,129
2024-04-22,20:30:27,117
2024-04-22,20:30:27,105
2024-04-22,20:30:28,96
2024-04-22,20:30:29,89
2024-04-22,20:30:30,83
2024-04-22,20:30:31,78
2024-04-22,20:30:31,75
2024-04-22,20:30:32,76
2024-04-22,20:30:34,80
2024-04-22,20:30:35,86
2024-04-22,20:30:35,91
2024-04-22,20:30:36,97
2024-04-22,20:30:36,95
2024-04-22,20:30:38,96
2024-04-22,20:30:39,97
2024-04-22,20:30:40,96
2024-04-22,20:30:41,92
2024-04-22,20:30:41,87
2024-04-22,20:30:42,82
2024-04-22,20:30:43,78
2024-04-22,20:30:44,80
2024-04-22,20:30:46,79
2024-04-22,20:30:48,80
2024-04-22,20:30:49,77
2024-04-22,20:30:51,76
2024-04-22,20:30:52,77
2024-04-22,20:30:54,78
2024-04-22,20:30:56,80
2024-04-22,20:30:57,81
2024-04-22,20:30:58,82
2024-04-22,20:30:59,83
2024-04-22,20:31:01,82
2024-04-22,20:31:02,83
2024-04-22,20:31:03,86
2024-04-22,20:31:03,90
2024-04-22,20:31:04,102
2024-04-22,20:31:04,109
2024-04-22,20:31:05,118
2024-04-22,20:31:05,136
2024-04-22,20:31:06,140
2024-04-22,20:31:07,136
2024-04-22,20:31:07,127
2024-04-22,20:31:08,118
2024-04-22,20:31:09,107
2024-04-22,20:31:10,98
2024-04-22,20:31:11,91
2024-04-22,20:31:11,84
2024-04-22,20:31:12,81
2024-04-22,20:31:13,76
2024-04-22,20:31:14,73
2024-04-22,20:31:16,72
2024-04-22,20:31:17,71
2024-04-22,20:31:18,72
2024-04-22,20:31:20,71
2024-04-22,20:31:25,72
2024-04-22,20:31:25,74
2024-04-22,20:31:26,75
2024-04-22,20:31:27,77
2024-04-22,20:31:28,78
2024-04-22,20:31:30,77
2024-04-22,20:31:31,76
2024-04-22,20:31:32,79
2024-04-22,20:31:33,83
2024-04-22,20:31:33,91
2024-04-22,20:31:34,90
2024-04-22,20:31:35,91
2024-04-22,20:31:36,92
2024-04-22,20:31:37,94
2024-04-22,20:31:38,93
2024-04-22,20:31:39,88
2024-04-22,20:31:40,80
2024-04-22,20:31:41,78
2024-04-22,20:31:43,77
2024-04-22,20:31:44,75
2024-04-22,20:31:45,76
2024-04-22,20:31:47,77
2024-04-22,20:31:49,75
2024-04-22,20:31:49,71
2024-04-22,20:31:50,72
2024-04-22,20:31:52,73
2024-04-22,20:31:54,72
2024-04-22,20:31:56,73
2024-04-22,20:31:58,74
2024-04-22,20:31:59,75
2024-04-22,20:32:00,76
2024-04-22,20:32:00,79
2024-04-22,20:32:01,81
2024-04-22,20:32:02,85
2024-04-22,20:32:02,90
2024-04-22,20:32:03,98
2024-04-22,20:32:03,99
2024-04-22,20:32:04,103
2024-04-22,20:32:04,111
2024-04-22,20:32:05,116
2024-04-22,20:32:05,120
2024-04-22,20:32:06,121
2024-04-22,20:32:06,131
2024-04-22,20:32:07,132
2024-04-22,20:32:07,144
2024-04-22,20:32:08,154
2024-04-22,20:32:08,149
2024-04-22,20:32:09,147
2024-04-22,20:32:09,149
2024-04-22,20:32:10,159
2024-04-22,20:32:10,163
2024-04-22,20:32:11,158
2024-04-22,20:32:11,163
2024-04-22,20:32:12,178
2024-04-22,20:32:12,194
2024-04-22,20:32:13,196
2024-04-22,20:32:13,185
2024-04-22,20:32:14,195
2024-04-22,20:32:15,193
2024-04-22,20:32:16,165
2024-04-22,20:32:17,139
2024-04-22,20:32:18,120
2024-04-22,20:32:18,112
2024-04-22,20:32:19,100
2024-04-22,20:32:20,90
2024-04-22,20:32:21,83
2024-04-22,20:32:22,77
2024-04-22,20:32:23,73
2024-04-22,20:32:24,68
2024-04-22,20:32:24,69
2024-04-22,20:32:25,70
2024-04-22,20:32:27,72
2024-04-22,20:32:27,74
2024-04-22,20:32:28,76
2024-04-22,20:32:29,77
2024-04-22,20:32:30,76
2024-04-22,20:32:32,77
2024-04-22,20:32:33,76
2024-04-22,20:32:34,79
2024-04-22,20:32:34,83
2024-04-22,20:32:35,92
2024-04-22,20:32:36,97
2024-04-22,20:32:36,106
2024-04-22,20:32:37,127
2024-04-22,20:32:37,143
2024-04-22,20:32:38,156
2024-04-22,20:32:38,158
2024-04-22,20:32:39,178
2024-04-22,20:32:40,194
2024-04-22,20:32:41,169
2024-04-22,20:32:42,150
2024-04-22,20:32:42,131
2024-04-22,20:32:43,117
2024-04-22,20:32:44,107
2024-04-22,20:32:45,99
2024-04-22,20:32:46,91
2024-04-22,20:32:46,83
2024-04-22,20:32:47,79
2024-04-22,20:32:48,74
2024-04-22,20:32:50,73
2024-04-22,20:32:51,74
2024-04-22,20:32:52,75
2024-04-22,20:32:54,77
2024-04-22,20:32:55,76
2024-04-22,20:32:56,77
2024-04-22,20:32:57,78
2024-04-22,20:32:58,77
2024-04-22,20:32:59,76
2024-04-22,20:33:00,75
2024-04-22,20:33:03,76
2024-04-22,20:33:03,81
2024-04-22,20:33:04,93
2024-04-22,20:33:04,101
2024-04-22,20:33:05,126
2024-04-22,20:33:05,152
2024-04-22,20:33:06,150
2024-04-22,20:33:07,144
2024-04-22,20:33:08,129
2024-04-22,20:33:09,116
2024-04-22,20:33:10,106
2024-04-22,20:33:10,99
2024-04-22,20:33:11,91
2024-04-22,20:33:12,84
2024-04-22,20:33:13,78
2024-04-22,20:33:14,74
2024-04-22,20:33:15,73
2024-04-22,20:33:19,72
2024-04-22,20:33:21,73
2024-04-22,20:33:26,72
2024-04-22,20:33:27,73
2024-04-22,20:33:28,72
2024-04-22,20:33:29,71
2024-04-22,20:33:31,72
2024-04-22,20:33:34,73
2024-04-22,20:33:36,72
2024-04-22,20:33:37,71
2024-04-22,20:33:38,72
2024-04-22,20:33:38,71
2024-04-22,20:33:40,72
2024-04-22,20:33:40,77
2024-04-22,20:33:41,78
2024-04-22,20:33:41,83
2024-04-22,20:33:42,91
2024-04-22,20:33:43,105
2024-04-22,20:33:43,116
2024-04-22,20:33:44,150
2024-04-22,20:33:44,162
2024-04-22,20:33:45,182
2024-04-22,20:33:45,165
2024-04-22,20:33:46,143
2024-04-22,20:33:47,132
2024-04-22,20:33:47,122
2024-04-22,20:33:48,110
2024-04-22,20:33:49,100
2024-04-22,20:33:50,91
2024-04-22,20:33:51,84
2024-04-22,20:33:51,80
2024-04-22,20:33:52,74
2024-04-22,20:33:55,75
2024-04-22,20:33:56,74
2024-04-22,20:33:57,75
2024-04-22,20:33:59,74
2024-04-22,20:34:00,73
2024-04-22,20:34:01,75
2024-04-22,20:34:02,72
2024-04-22,20:34:03,73
2024-04-22,20:34:03,76
2024-04-22,20:34:04,82
2024-04-22,20:34:04,95
2024-04-22,20:34:05,118
2024-04-22,20:34:06,117
2024-04-22,20:34:06,115
2024-04-22,20:34:07,120
2024-04-22,20:34:08,119
2024-04-22,20:34:09,110
2024-04-22,20:34:10,102
2024-04-22,20:34:10,95
2024-04-22,20:34:11,87
2024-04-22,20:34:12,80
2024-04-22,20:34:13,74
2024-04-22,20:34:14,76
2024-04-22,20:34:15,80
2024-04-22,20:34:15,81
2024-04-22,20:34:16,82
2024-04-22,20:34:17,81
2024-04-22,20:34:19,80
2024-04-22,20:34:19,81
2024-04-22,20:34:22,78
2024-04-22,20:34:23,74
2024-04-22,20:34:25,75
2024-04-22,20:34:25,78
2024-04-22,20:34:26,84
2024-04-22,20:34:26,95
2024-04-22,20:34:27,94
2024-04-22,20:34:29,93
2024-04-22,20:34:31,92
2024-04-22,20:34:31,91
2024-04-22,20:34:32,87
2024-04-22,20:34:33,85
2024-04-22,20:34:35,73
2024-04-22,20:34:37,74
2024-04-22,20:34:38,73
2024-04-22,20:34:40,74
2024-04-22,20:34:41,72
2024-04-22,20:34:42,68
2024-04-22,20:34:43,75
2024-04-22,20:34:43,77
2024-04-22,20:34:46,78
2024-04-22,20:34:47,80
2024-04-22,20:34:48,81
2024-04-22,20:34:50,78
2024-04-22,20:34:50,77
2024-04-22,20:34:51,76
2024-04-22,20:34:52,75
2024-04-22,20:34:54,76
2024-04-22,20:34:55,75
2024-04-22,20:34:57,74
2024-04-22,20:34:57,76
2024-04-22,20:34:58,77
2024-04-22,20:35:02,75
2024-04-22,20:35:02,74
2024-04-22,20:35:03,76
2024-04-22,20:35:03,80
2024-04-22,20:35:04,85
2024-04-22,20:35:05,97
2024-04-22,20:35:05,101
2024-04-22,20:35:06,111
2024-04-22,20:35:06,133
2024-04-22,20:35:07,151
2024-04-22,20:35:07,162
2024-04-22,20:35:08,159
2024-04-22,20:35:08,166
2024-04-22,20:35:09,162
2024-04-22,20:35:09,153
2024-04-22,20:35:10,159
2024-04-22,20:35:10,163
2024-04-22,20:35:11,147
2024-04-22,20:35:11,139
2024-04-22,20:35:12,141
2024-04-22,20:35:12,132
2024-04-22,20:35:13,140
2024-04-22,20:35:13,141
2024-04-22,20:35:14,139
2024-04-22,20:35:14,138
2024-04-22,20:35:15,153
2024-04-22,20:35:16,143
2024-04-22,20:35:17,138
2024-04-22,20:35:18,119
2024-04-22,20:35:18,107
2024-04-22,20:35:19,101
2024-04-22,20:35:20,96
2024-04-22,20:35:21,88
2024-04-22,20:35:22,81
2024-04-22,20:35:23,78
2024-04-22,20:35:23,75
2024-04-22,20:35:24,73
2024-04-22,20:35:25,71
2024-04-22,20:35:27,72
2024-04-22,20:35:28,71
2024-04-22,20:35:29,70
2024-04-22,20:35:30,69
2024-04-22,20:35:31,70
2024-04-22,20:35:32,69
2024-04-22,20:35:33,70
2024-04-22,20:35:33,71
2024-04-22,20:35:34,76
2024-04-22,20:35:34,82
2024-04-22,20:35:35,95
2024-04-22,20:35:35,103
2024-04-22,20:35:36,114
2024-04-22,20:35:36,120
2024-04-22,20:35:37,122
2024-04-22,20:35:37,133
2024-04-22,20:35:38,147
2024-04-22,20:35:39,146
2024-04-22,20:35:39,127
2024-04-22,20:35:40,118
2024-04-22,20:35:41,107
2024-04-22,20:35:42,101
2024-04-22,20:35:43,98
2024-04-22,20:35:44,93
2024-04-22,20:35:44,87
2024-04-22,20:35:45,81
2024-04-22,20:35:46,79
2024-04-22,20:35:46,81
2024-04-22,20:35:47,80
2024-04-22,20:35:49,81
2024-04-22,20:35:49,80
2024-04-22,20:35:50,81
2024-04-22,20:35:53,82
2024-04-22,20:35:53,78
2024-04-22,20:35:54,74
2024-04-22,20:35:55,76
2024-04-22,20:35:58,77
2024-04-22,20:35:59,76
2024-04-22,20:36:00,75
2024-04-22,20:36:03,74
2024-04-22,20:36:04,75
2024-04-22,20:36:06,74
2024-04-22,20:36:08,75
2024-04-22,20:36:09,74
2024-04-22,20:36:10,73
2024-04-22,20:36:13,76
2024-04-22,20:36:14,82
2024-04-22,20:36:14,93
2024-04-22,20:36:15,101
2024-04-22,20:36:15,126
2024-04-22,20:36:16,163
2024-04-22,20:36:16,192
2024-04-22,20:36:17,188
2024-04-22,20:36:17,198
2024-04-22,20:36:18,202
2024-04-22,20:36:18,194
2024-04-22,20:36:19,195
2024-04-22,20:36:19,179
2024-04-22,20:36:20,194
2024-04-22,20:36:20,191
2024-04-22,20:36:21,187
2024-04-22,20:36:21,178
2024-04-22,20:36:22,169
2024-04-22,20:36:22,180
2024-04-22,20:36:24,156
2024-04-22,20:36:24,141
2024-04-22,20:36:25,126
2024-04-22,20:36:26,120
2024-04-22,20:36:27,109
2024-04-22,20:36:27,103
